txn_id,txn_day,merchant_id,amount,card_type,payment_method,country,device_id
t_0005473,80,m_000,15.01,amex,,BR,d_3646
t_0005595,80,m_039,58.93,visa,,US,d_18418
t_0005629,80,m_016,40.72,visa,,US,d_3895
t_0006044,80,m_012,83.77,mastercard,,BR,d_6711
t_0006133,80,m_015,9.48,visa,,US,
t_0006158,80,m_026,4.41,mastercard,,DE,d_11585
t_0006169,80,m_014,6.46,visa,,CA,d_18305
t_0006193,80,m_013,29.68,visa,,US,
t_0006199,80,m_000,8.03,mastercard,,GB,d_18321
t_0006293,80,m_028,56.72,visa,,US,d_10474
t_0007690,80,m_031,56.18,mastercard,,US,d_3278
t_0007752,80,m_032,3.95,amex,,GB,d_13173
t_0008048,80,m_008,20.92,amex,,CA,d_2228
t_0008264,80,m_000,177.16,visa,,US,d_21444
t_0008289,80,m_006,54.1,visa,,US,d_24765
t_0008291,80,m_000,51.39,amex,,US,d_9991
t_0008690,80,m_006,57.67,amex,,CA,d_11732
t_0009058,80,m_029,17.87,mastercard,,US,d_22860
t_0010016,80,m_024,23.64,mastercard,,US,
t_0010090,80,m_009,6.73,visa,,CA,d_11115
t_0010102,80,m_004,6.77,mastercard,,GB,d_1330
t_0010228,80,m_012,25.52,amex,,BR,d_22982
t_0010570,80,m_011,91.87,mastercard,,BR,d_20079
t_0010574,80,m_023,125.97,amex,,US,d_13194
t_0010889,80,m_037,74.18,amex,,US,d_10598
t_0010916,80,m_000,10.08,amex,,US,d_17677
t_0010989,80,m_000,24.88,amex,,BR,d_19148
t_0011173,80,m_004,5.6,amex,,DE,d_23054
t_0011309,80,m_000,59.79,visa,,BR,d_17563
t_0011485,80,m_015,6.39,mastercard,,US,d_13406
t_0011687,80,m_001,254.88,mastercard,,GB,d_7573
t_0012083,80,m_000,29.76,visa,,DE,d_24350
t_0012226,80,m_013,43.69,mastercard,,US,d_23405
t_0012234,80,m_015,13.23,visa,,GB,d_5057
t_0012402,80,m_036,238.71,visa,,BR,d_21538
t_0012619,80,m_000,14.92,amex,,BR,d_5934
t_0012768,80,m_023,19.47,amex,,CA,d_11385
t_0012792,80,m_039,68.1,amex,,GB,d_4297
t_0013237,80,m_026,10.88,visa,,CA,
t_0013859,80,m_038,30.88,amex,,US,d_15036
t_0014136,80,m_005,24.23,mastercard,,US,d_9728
t_0014173,80,m_000,22.09,mastercard,,US,d_4042
t_0014230,80,m_037,33.65,visa,,DE,d_8768
t_0014256,80,m_010,38.62,amex,,DE,d_7853
t_0014288,80,m_024,27.78,visa,,BR,d_11843
t_0014322,80,m_000,8.59,mastercard,,GB,d_8775
t_0014432,80,m_010,2.61,amex,,CA,d_3407
t_0014648,80,m_000,10.23,amex,,BR,d_5338
t_0014867,80,m_000,13.61,visa,,US,d_2904
t_0014961,80,m_027,52.05,mastercard,,US,d_16604
t_0015212,80,m_020,46.46,amex,,DE,d_5330
t_0015306,80,m_013,40.72,visa,,US,d_12868
t_0015343,80,m_000,50.45,amex,,CA,d_7867
t_0016176,80,m_010,83.02,visa,,US,d_8900
t_0016336,80,m_017,22.66,visa,,US,d_9617
t_0016528,80,m_000,4.86,amex,,US,d_19016
t_0016700,80,m_003,10.42,visa,,US,d_15518
t_0016885,80,m_000,72.28,mastercard,,DE,d_3152
t_0016988,80,m_030,79.81,mastercard,,GB,d_4552
t_0017199,80,m_038,196.3,visa,,US,d_79
t_0017297,80,m_014,48.31,visa,,US,d_20223
t_0017363,80,m_010,6.59,visa,,US,d_15237
t_0017546,80,m_029,183.71,amex,,US,d_16410
t_0017624,80,m_032,58.72,visa,,GB,d_22710
t_0017739,80,m_013,24.96,amex,,US,d_10422
t_0017777,80,m_014,7.19,mastercard,,US,d_1914
t_0018036,80,m_016,19.31,amex,,CA,d_2346
t_0018118,80,m_019,73.1,amex,,CA,d_10285
t_0018409,80,m_016,11.07,mastercard,,US,d_11591
t_0018610,80,m_013,9.85,visa,,US,d_22376
t_0018804,80,m_000,18.71,mastercard,,BR,d_3110
t_0018892,80,m_028,284.48,visa,,CA,d_20218
t_0018968,80,m_028,280.61,mastercard,,US,d_24717
t_0019140,80,m_004,83.08,mastercard,,US,d_5105
t_0019305,80,m_035,112.55,mastercard,,DE,d_9279
t_0019324,80,m_036,22.44,visa,,CA,d_5962
t_0019515,80,m_035,3.37,amex,,US,d_2717
t_0019605,80,m_000,103.23,mastercard,,BR,d_3904
t_0019625,80,m_000,36.07,amex,,US,d_11820
t_0019673,80,m_000,60.15,amex,,US,d_13684
t_0019682,80,m_011,52.29,visa,,GB,d_13629
t_0019899,80,m_038,64.52,mastercard,,GB,d_23652
t_0019979,80,m_003,27.76,mastercard,,GB,d_23616
t_0019996,80,m_031,56.07,visa,,CA,d_20095
t_0020065,80,m_009,422.2,mastercard,,US,
t_0020428,80,m_013,73.85,visa,,GB,d_3480
t_0020993,80,m_038,38.36,amex,,US,d_15952
t_0021183,80,m_010,85.38,amex,,DE,d_17716
t_0021419,80,m_039,21.25,amex,,DE,d_12059
t_0021651,80,m_004,19.13,amex,,GB,d_11151
t_0021728,80,m_017,23.35,mastercard,,BR,d_2004
t_0021772,80,m_020,55.58,visa,,US,d_18870
t_0021942,80,m_013,31.68,visa,,GB,d_20389
t_0022171,80,m_037,37.16,mastercard,,US,
t_0022243,80,m_006,42.34,mastercard,,US,d_18596
t_0022275,80,m_014,4.75,visa,,US,d_10896
t_0022370,80,m_015,124.42,amex,,CA,d_553
t_0022428,80,m_022,28.18,mastercard,,US,d_22330
t_0022456,80,m_000,27.38,amex,,BR,d_11669
t_0023144,80,m_008,56.0,visa,,US,d_1347
t_0023254,80,m_026,164.31,visa,,US,d_17652
t_0023282,80,m_000,9.22,amex,,GB,d_8665
t_0023336,80,m_019,314.95,mastercard,,DE,d_22582
t_0023351,80,m_001,30.66,visa,,BR,d_23209
t_0023514,80,m_000,955.6,visa,,BR,
t_0023558,80,m_025,27.73,visa,,BR,d_16005
t_0023659,80,m_024,6.97,mastercard,,DE,d_2679
t_0024081,80,m_009,20.01,mastercard,,US,d_6649
t_0024168,80,m_026,97.09,visa,,US,d_21962
t_0024292,80,m_000,27.68,mastercard,,US,d_9273
t_0024734,80,m_018,25.4,mastercard,,BR,
t_0024861,80,m_005,10.54,mastercard,,DE,d_22549
t_0024936,80,m_017,97.45,amex,,US,d_2148
t_0025167,80,m_009,14.01,amex,,US,d_11950
t_0025532,80,m_017,6.28,amex,,CA,d_2633
t_0025790,80,m_018,24.22,mastercard,,GB,d_4779
t_0026026,80,m_025,153.7,amex,,US,d_4859
t_0026174,80,m_023,22.13,amex,,CA,d_4392
t_0026197,80,m_005,180.53,amex,,US,d_20269
t_0027261,80,m_007,24.0,amex,,CA,d_22793
t_0027405,80,m_030,50.56,amex,,CA,d_22603
t_0027660,80,m_000,53.95,amex,,US,d_22307
t_0027823,80,m_022,7.11,mastercard,,US,d_10521
t_0027904,80,m_012,175.16,mastercard,,US,d_203
t_0028065,80,m_017,249.24,visa,,US,d_11668
t_0028157,80,m_008,25.3,visa,,CA,d_16072
t_0028920,80,m_006,139.85,visa,,US,d_266
t_0028992,80,m_034,7.84,amex,,US,d_16931
t_0029246,80,m_012,19.1,visa,,CA,d_23051
t_0029280,80,m_030,17.33,amex,,US,
t_0029592,80,m_029,1.36,visa,,GB,d_10474
t_0029720,80,m_000,19.72,mastercard,,BR,d_3666
t_0029746,80,m_020,17.49,visa,,US,d_20550
t_0029883,80,m_030,8.38,visa,,CA,d_9882
t_0029889,80,m_000,71.41,mastercard,,DE,d_23535
t_0029955,80,m_035,156.37,mastercard,,DE,d_5052
t_0030571,80,m_032,54.73,mastercard,,GB,d_16867
t_0030727,80,m_006,143.69,mastercard,,US,d_12955
t_0030826,80,m_000,248.24,mastercard,,CA,d_20494
t_0030893,80,m_000,18.08,mastercard,,GB,d_5620
t_0031569,80,m_011,22.83,mastercard,,BR,d_16855
t_0031618,80,m_022,461.22,mastercard,,BR,d_19879
t_0031765,80,m_022,43.05,amex,,US,d_208
t_0031773,80,m_004,27.53,amex,,GB,d_12575
t_0031779,80,m_014,84.87,visa,,CA,d_22447
t_0031817,80,m_001,65.07,amex,,GB,d_17111
t_0031833,80,m_007,97.16,amex,,US,d_7100
t_0032281,80,m_026,27.92,mastercard,,BR,d_16538
t_0032300,80,m_000,13.61,visa,,US,
t_0032520,80,m_008,44.43,mastercard,,BR,d_4669
t_0032528,80,m_037,52.18,amex,,US,d_22333
t_0032574,80,m_015,45.8,visa,,US,d_15909
t_0032705,80,m_038,157.65,visa,,US,d_2246
t_0032858,80,m_028,71.32,mastercard,,DE,d_15232
t_0032957,80,m_003,8.31,visa,,US,d_23789
t_0033031,80,m_000,14.66,visa,,US,d_20907
t_0033355,80,m_025,4.7,amex,,US,d_3408
t_0033637,80,m_018,57.57,amex,,DE,d_24594
t_0033666,80,m_008,47.25,visa,,US,d_19013
t_0033746,80,m_038,94.93,visa,,CA,d_22816
t_0034154,80,m_015,102.17,mastercard,,CA,d_20833
t_0034723,80,m_011,7.81,visa,,GB,d_1939
t_0034742,80,m_038,33.97,mastercard,,BR,d_11537
t_0034757,80,m_016,11.7,amex,,US,d_1619
t_0034862,80,m_013,32.42,mastercard,,DE,d_8612
t_0035233,80,m_001,30.0,amex,,US,d_17570
t_0035930,80,m_007,32.17,mastercard,,GB,d_6673
t_0036147,80,m_003,1.99,mastercard,,US,d_1706
t_0036243,80,m_000,8.85,amex,,CA,d_20365
t_0036305,80,m_018,9.22,visa,,US,d_7884
t_0036537,80,m_003,67.75,visa,,GB,d_3232
t_0036630,80,m_032,290.32,visa,,CA,d_12309
t_0036643,80,m_019,75.86,amex,,DE,d_23391
t_0036646,80,m_000,157.49,visa,,BR,d_15914
t_0036848,80,m_024,10.05,amex,,US,d_3583
t_0036946,80,m_015,39.35,mastercard,,BR,d_1796
t_0037250,80,m_039,6.21,amex,,DE,d_9740
t_0037466,80,m_000,19.61,mastercard,,CA,d_804
t_0037635,80,m_017,35.22,visa,,GB,d_4252
t_0037842,80,m_027,77.98,amex,,GB,d_9443
t_0038290,80,m_031,24.98,amex,,US,d_7833
t_0038335,80,m_018,16.88,mastercard,,BR,d_18366
t_0038587,80,m_000,5.27,mastercard,,US,d_24894
t_0038712,80,m_039,21.85,visa,,DE,d_10649
t_0038753,80,m_000,36.92,amex,,US,d_4308
t_0039294,80,m_000,14.15,amex,,DE,d_4951
t_0039307,80,m_015,12.2,visa,,US,d_15667
t_0039530,80,m_000,38.49,mastercard,,BR,d_6176
t_0039697,80,m_022,17.18,amex,,CA,d_4148
t_0039742,80,m_000,23.77,amex,,BR,
t_0039847,80,m_039,124.0,mastercard,,BR,d_7553
t_0040151,80,m_014,6.68,visa,,CA,d_3288
t_0040552,80,m_018,27.15,amex,,CA,d_5681
t_0040982,80,m_013,18.9,amex,,DE,d_4220
t_0041070,80,m_039,103.6,amex,,BR,d_23053
t_0041254,80,m_024,29.81,mastercard,,DE,d_4802
t_0041373,80,m_037,150.55,visa,,CA,d_7916
t_0041512,80,m_021,19.06,visa,,GB,d_24502
t_0041622,80,m_002,33.7,amex,,CA,d_13094
t_0041633,80,m_036,43.16,visa,,CA,d_16787
t_0041795,80,m_000,7.13,amex,,US,
t_0042135,80,m_016,9.14,mastercard,,US,d_12052
t_0042264,80,m_010,123.1,mastercard,,US,d_18636
t_0042642,80,m_034,28.88,amex,,US,d_20890
t_0042770,80,m_003,58.62,visa,,CA,d_2470
t_0042874,80,m_036,18.87,visa,,US,d_7141
t_0043006,80,m_019,7.78,mastercard,,US,d_15577
t_0043443,80,m_002,30.98,amex,,US,d_13897
t_0043837,80,m_032,203.07,visa,,US,d_168
t_0044336,80,m_002,11.97,amex,,CA,d_23356
t_0045124,80,m_035,70.4,amex,,DE,d_5010
t_0045184,80,m_000,46.25,amex,,US,d_22096
t_0045786,80,m_038,33.83,visa,,US,d_5608
t_0046157,80,m_008,30.87,amex,,CA,d_3037
t_0046181,80,m_003,2.79,mastercard,,US,d_669
t_0046345,80,m_033,42.58,amex,,DE,d_11518
t_0046427,80,m_022,78.54,amex,,US,d_24575
t_0046536,80,m_018,19.3,visa,,US,d_21669
t_0046622,80,m_010,98.61,amex,,US,d_18209
t_0046644,80,m_035,93.85,amex,,BR,d_231
t_0047361,80,m_029,12.66,mastercard,,US,d_17437
t_0047373,80,m_029,57.24,mastercard,,BR,d_4633
t_0047457,80,m_035,76.89,mastercard,,DE,d_16789
t_0047804,80,m_005,42.07,mastercard,,US,d_16199
t_0047944,80,m_000,20.09,visa,,US,d_12540
t_0047972,80,m_002,122.46,amex,,BR,d_5117
t_0048131,80,m_022,106.54,visa,,BR,
t_0048155,80,m_013,12.03,mastercard,,CA,d_12406
t_0048330,80,m_031,2.93,visa,,US,d_29
t_0048375,80,m_028,24.22,visa,,US,d_24599
t_0048468,80,m_027,25.8,amex,,BR,d_12986
t_0048522,80,m_030,31.16,mastercard,,DE,d_24243
t_0048810,80,m_000,16.01,amex,,US,d_22150
t_0048875,80,m_000,8.74,amex,,CA,d_3598
t_0048984,80,m_005,11.95,mastercard,,GB,d_21861
t_0049015,80,m_029,48.66,visa,,BR,d_22633
t_0049528,80,m_020,4.85,mastercard,,US,d_1636
t_0050160,80,m_000,12.0,visa,,CA,d_4430
t_0050166,80,m_009,76.56,amex,,US,d_10847
t_0050305,80,m_010,82.99,mastercard,,BR,d_18129
t_0050736,80,m_018,28.25,mastercard,,BR,d_12211
t_0050789,80,m_030,37.81,mastercard,,US,d_15960
t_0051157,80,m_039,5.8,visa,,US,d_6062
t_0051353,80,m_027,62.96,visa,,GB,d_3803
t_0051786,80,m_037,8.47,amex,,GB,d_16991
t_0051798,80,m_003,156.84,mastercard,,US,d_19341
t_0051816,80,m_023,182.26,mastercard,,BR,d_8841
t_0052190,80,m_004,111.08,amex,,US,d_6885
t_0052410,80,m_015,13.43,amex,,BR,d_17360
t_0052422,80,m_000,20.7,mastercard,,US,d_7492
t_0052554,80,m_000,367.3,visa,,CA,d_22836
t_0052906,80,m_011,28.66,visa,,BR,d_6457
t_0053141,80,m_000,84.51,amex,,US,d_13929
t_0053813,80,m_002,38.76,mastercard,,DE,d_22589
t_0053830,80,m_005,37.0,visa,,US,d_7221
t_0053977,80,m_030,5.02,amex,,CA,d_16351
t_0054022,80,m_028,24.7,mastercard,,US,d_2217
t_0054046,80,m_011,6.62,visa,,BR,d_23365
t_0054249,80,m_038,5.64,mastercard,,DE,d_17225
t_0054365,80,m_013,40.48,visa,,US,d_23900
t_0055079,80,m_027,58.33,amex,,GB,d_10057
t_0055439,80,m_007,13.01,amex,,GB,d_24283
t_0056003,80,m_021,5.83,mastercard,,GB,d_23682
t_0056855,80,m_010,1.74,visa,,US,d_8584
t_0056877,80,m_000,9.02,amex,,BR,d_13836
t_0056940,80,m_011,203.22,mastercard,,GB,d_8119
t_0057200,80,m_022,7.72,visa,,CA,d_2407
t_0057294,80,m_026,24.7,amex,,US,d_20986
t_0057380,80,m_029,9.87,visa,,GB,d_6602
t_0057408,80,m_002,17.91,visa,,GB,d_15381
t_0057614,80,m_001,136.25,visa,,US,d_252
t_0058482,80,m_003,10.13,amex,,CA,d_12589
t_0058744,80,m_022,10.54,visa,,GB,d_17017
t_0058937,80,m_037,53.06,amex,,CA,d_6787
t_0059154,80,m_027,88.48,visa,,US,d_5669
t_0059222,80,m_011,11.64,visa,,GB,d_13983
t_0059240,80,m_034,35.77,mastercard,,US,d_12237
t_0059401,80,m_001,38.04,visa,,BR,d_5808
t_0059545,80,m_017,67.27,visa,,US,d_2421
t_0059621,80,m_000,11.71,amex,,GB,d_11577
t_0059659,80,m_009,15.6,mastercard,,US,d_23492
t_0000040,81,m_034,30.72,visa,,GB,d_8897
t_0000131,81,m_027,70.16,mastercard,,GB,d_16484
t_0000213,81,m_004,7.2,visa,,US,d_4864
t_0000433,81,m_023,24.84,visa,,BR,d_13208
t_0000560,81,m_038,9.32,mastercard,,US,d_20303
t_0000609,81,m_033,23.0,mastercard,,US,d_10333
t_0000701,81,m_033,22.71,visa,,CA,
t_0000866,81,m_011,5.37,amex,,BR,d_5179
t_0001081,81,m_039,50.24,visa,,CA,d_7277
t_0001166,81,m_030,13.35,mastercard,,US,d_9096
t_0001171,81,m_009,44.5,mastercard,,BR,d_20293
t_0001198,81,m_000,70.94,visa,,US,d_7337
t_0001344,81,m_000,4.7,visa,,GB,d_23646
t_0001457,81,m_000,21.82,visa,,GB,
t_0001465,81,m_028,29.29,mastercard,,US,
t_0001494,81,m_021,339.89,visa,,BR,d_1522
t_0001919,81,m_000,14.18,mastercard,,CA,
t_0002000,81,m_012,14.42,mastercard,,GB,
t_0002041,81,m_000,68.01,mastercard,,DE,d_11045
t_0002149,81,m_000,15.5,mastercard,,DE,d_5698
t_0002507,81,m_007,32.22,amex,,US,d_20738
t_0002714,81,m_000,9.52,visa,,GB,d_4753
t_0003645,81,m_018,53.07,visa,,BR,d_5569
t_0003713,81,m_011,4.32,mastercard,,US,d_8355
t_0003770,81,m_000,16.96,mastercard,,GB,d_22894
t_0003868,81,m_025,7.99,visa,,BR,d_17304
t_0004811,81,m_000,30.67,amex,,DE,d_16911
t_0005658,81,m_007,19.79,visa,,US,d_13383
t_0005729,81,m_028,10.53,visa,,US,d_20001
t_0005850,81,m_007,33.67,visa,,US,d_19462
t_0005871,81,m_038,14.89,visa,,CA,d_21530
t_0006546,81,m_011,7.54,amex,,US,d_2895
t_0006729,81,m_035,165.37,mastercard,,BR,d_13605
t_0006892,81,m_014,186.15,visa,,US,d_3797
t_0006906,81,m_031,87.65,visa,,DE,d_21042
t_0007069,81,m_029,6.12,visa,,US,d_9642
t_0007580,81,m_022,7.06,mastercard,,DE,d_14562
t_0007767,81,m_032,157.63,amex,,BR,d_15682
t_0007928,81,m_037,87.12,visa,,US,d_20968
t_0008127,81,m_002,78.47,amex,,CA,d_16410
t_0008519,81,m_031,42.79,mastercard,,GB,d_23191
t_0008642,81,m_033,84.78,mastercard,,US,d_16939
t_0008705,81,m_037,43.0,amex,,BR,d_24838
t_0009303,81,m_004,27.16,visa,,US,d_12993
t_0009599,81,m_000,76.71,visa,,US,d_23042
t_0009600,81,m_001,227.28,visa,,CA,d_14164
t_0009849,81,m_000,99.3,mastercard,,US,d_9698
t_0010053,81,m_037,11.49,mastercard,,US,d_2450
t_0010055,81,m_036,23.5,amex,,US,d_14090
t_0010329,81,m_027,10.03,amex,,US,d_5438
t_0010504,81,m_000,66.03,amex,,US,d_22585
t_0010565,81,m_039,14.05,mastercard,,CA,d_4494
t_0010810,81,m_022,17.94,amex,,BR,d_1931
t_0010997,81,m_039,104.37,mastercard,,CA,d_23192
t_0011169,81,m_000,14.44,amex,,BR,d_2446
t_0011281,81,m_000,51.14,mastercard,,BR,d_15848
t_0011501,81,m_013,17.76,amex,,GB,d_15371
t_0011742,81,m_010,237.31,mastercard,,CA,d_19364
t_0011767,81,m_019,2.48,mastercard,,DE,d_13702
t_0012101,81,m_036,39.62,amex,,US,d_8604
t_0012773,81,m_036,21.34,visa,,GB,d_22657
t_0013085,81,m_008,281.25,mastercard,,BR,d_24354
t_0013091,81,m_000,36.24,amex,,CA,d_13943
t_0013209,81,m_036,33.57,visa,,GB,d_6001
t_0013338,81,m_024,16.32,mastercard,,US,d_18103
t_0013358,81,m_035,17.3,mastercard,,US,d_15814
t_0013889,81,m_025,18.61,amex,,CA,d_13910
t_0013964,81,m_004,14.44,mastercard,,BR,d_2779
t_0014166,81,m_014,14.65,mastercard,,US,d_7913
t_0014178,81,m_037,157.2,mastercard,,BR,d_18001
t_0014659,81,m_000,46.27,visa,,BR,d_14817
t_0014823,81,m_007,10.51,mastercard,,CA,d_19762
t_0015131,81,m_021,15.66,mastercard,,US,d_8873
t_0015449,81,m_034,55.86,amex,,CA,d_21946
t_0015621,81,m_028,16.32,mastercard,,US,d_22051
t_0015638,81,m_021,5.39,mastercard,,CA,d_9346
t_0015947,81,m_020,22.65,amex,,US,d_13904
t_0016077,81,m_004,219.14,visa,,GB,d_24916
t_0016247,81,m_017,54.97,amex,,US,d_1741
t_0016258,81,m_000,17.28,visa,,US,d_17085
t_0016490,81,m_038,17.58,amex,,GB,d_17415
t_0016526,81,m_031,134.5,mastercard,,US,d_713
t_0016737,81,m_036,154.79,visa,,GB,d_8137
t_0016973,81,m_000,48.87,mastercard,,US,d_9307
t_0017102,81,m_000,49.25,mastercard,,BR,d_20216
t_0017440,81,m_000,42.64,mastercard,,CA,d_10870
t_0018098,81,m_000,8.63,visa,,US,d_3983
t_0018110,81,m_014,96.89,visa,,US,d_16797
t_0018333,81,m_009,120.04,mastercard,,US,d_649
t_0018506,81,m_005,8.72,mastercard,,CA,d_11085
t_0018631,81,m_024,13.96,visa,,US,d_11574
t_0019622,81,m_035,42.85,mastercard,,BR,d_14020
t_0019632,81,m_000,11.61,visa,,DE,d_17910
t_0019733,81,m_006,27.31,visa,,BR,d_21446
t_0019937,81,m_039,142.13,visa,,GB,d_7251
t_0019977,81,m_021,92.98,mastercard,,US,d_16635
t_0020211,81,m_000,16.12,visa,,US,d_8804
t_0020288,81,m_000,28.2,mastercard,,GB,d_17062
t_0020364,81,m_032,35.14,visa,,BR,d_12342
t_0020503,81,m_000,19.94,amex,,CA,d_140
t_0020657,81,m_031,24.35,amex,,US,d_13414
t_0021267,81,m_031,1.71,amex,,DE,d_16037
t_0021436,81,m_000,22.95,mastercard,,BR,d_10808
t_0021492,81,m_009,17.23,mastercard,,BR,d_11076
t_0021519,81,m_037,14.88,amex,,BR,d_10426
t_0021586,81,m_010,72.57,visa,,US,d_9011
t_0021659,81,m_000,138.26,mastercard,,US,d_14417
t_0022256,81,m_037,16.29,mastercard,,US,d_10545
t_0022352,81,m_030,36.55,amex,,US,d_22439
t_0022688,81,m_012,10.43,visa,,BR,d_5586
t_0022729,81,m_000,86.91,amex,,US,d_8494
t_0022906,81,m_005,43.76,visa,,US,d_16069
t_0022920,81,m_016,474.31,visa,,BR,d_20357
t_0022925,81,m_025,148.43,visa,,US,d_13358
t_0023065,81,m_014,11.32,visa,,DE,d_6537
t_0023124,81,m_011,661.15,amex,,US,d_5912
t_0023560,81,m_028,16.28,mastercard,,CA,d_22976
t_0023800,81,m_011,36.07,visa,,US,d_15003
t_0023818,81,m_000,41.25,visa,,DE,d_4804
t_0023940,81,m_010,43.17,mastercard,,GB,
t_0023983,81,m_003,435.14,mastercard,,US,d_24547
t_0024075,81,m_023,11.73,mastercard,,GB,d_14626
t_0024094,81,m_005,15.76,visa,,BR,d_6063
t_0024129,81,m_021,37.49,amex,,BR,d_7883
t_0024268,81,m_019,101.26,visa,,US,d_1650
t_0024322,81,m_026,14.8,amex,,BR,d_2156
t_0024434,81,m_015,65.27,amex,,DE,d_20974
t_0025099,81,m_033,19.37,visa,,CA,d_10877
t_0025268,81,m_000,13.98,amex,,GB,d_19451
t_0025567,81,m_018,8.67,mastercard,,DE,d_23288
t_0026280,81,m_033,2.38,mastercard,,US,d_22088
t_0026285,81,m_027,15.94,amex,,DE,d_6946
t_0026321,81,m_014,94.93,visa,,US,d_6924
t_0026401,81,m_011,164.75,mastercard,,US,d_7648
t_0026424,81,m_007,168.67,mastercard,,US,d_3982
t_0027153,81,m_015,36.23,amex,,GB,d_1666
t_0027213,81,m_028,237.91,visa,,US,d_2016
t_0027285,81,m_018,18.78,amex,,US,d_6124
t_0027366,81,m_000,34.74,amex,,US,d_21026
t_0027412,81,m_016,9.4,visa,,US,d_24966
t_0027543,81,m_002,20.47,mastercard,,GB,d_8713
t_0027622,81,m_000,6.22,amex,,US,
t_0027996,81,m_023,379.76,amex,,US,d_16830
t_0028044,81,m_018,16.71,visa,,US,d_633
t_0028202,81,m_010,25.92,mastercard,,CA,d_8816
t_0028281,81,m_016,40.65,amex,,US,d_1976
t_0028344,81,m_024,9.59,amex,,US,d_8475
t_0028619,81,m_000,61.54,amex,,US,d_18350
t_0028721,81,m_006,38.17,mastercard,,US,d_8564
t_0028864,81,m_000,120.67,amex,,DE,d_12535
t_0029041,81,m_005,341.87,amex,,DE,d_4645
t_0029206,81,m_028,2.89,mastercard,,US,d_15507
t_0029420,81,m_038,27.53,amex,,DE,d_22169
t_0029502,81,m_033,22.16,mastercard,,US,d_17880
t_0029768,81,m_030,7.61,mastercard,,GB,d_24086
t_0029833,81,m_000,21.27,amex,,DE,d_17803
t_0029978,81,m_030,31.58,visa,,US,d_21037
t_0030036,81,m_006,99.85,mastercard,,US,d_1501
t_0030143,81,m_009,9.87,mastercard,,US,d_6457
t_0030290,81,m_026,9.9,amex,,GB,d_7016
t_0030349,81,m_038,74.22,amex,,GB,d_19008
t_0031002,81,m_033,36.03,mastercard,,GB,d_16420
t_0031050,81,m_036,49.85,mastercard,,BR,d_5134
t_0031147,81,m_007,41.17,visa,,BR,d_4167
t_0031228,81,m_000,33.9,mastercard,,DE,d_24817
t_0031540,81,m_000,23.51,visa,,US,d_16592
t_0032010,81,m_000,77.51,amex,,GB,d_8454
t_0032538,81,m_014,239.36,amex,,US,d_2513
t_0032581,81,m_000,163.46,mastercard,,CA,d_22334
t_0032595,81,m_020,7.25,mastercard,,GB,d_23358
t_0032902,81,m_008,14.76,amex,,DE,d_19280
t_0033096,81,m_009,52.15,amex,,BR,d_14181
t_0033633,81,m_030,16.52,mastercard,,CA,d_2897
t_0033705,81,m_004,71.79,mastercard,,BR,d_15629
t_0033883,81,m_021,19.11,visa,,BR,d_18398
t_0033887,81,m_011,113.53,visa,,DE,d_10353
t_0034067,81,m_008,14.31,amex,,US,d_13838
t_0034432,81,m_017,96.64,mastercard,,DE,d_4701
t_0034753,81,m_035,4.9,amex,,DE,d_5179
t_0034847,81,m_012,40.21,mastercard,,US,d_13928
t_0035038,81,m_035,9.13,amex,,CA,d_16440
t_0035436,81,m_011,3.3,visa,,CA,d_3844
t_0036072,81,m_000,146.21,amex,,CA,d_10739
t_0036510,81,m_023,28.57,mastercard,,DE,d_17228
t_0036581,81,m_037,49.66,amex,,US,d_3877
t_0036721,81,m_022,27.99,visa,,GB,d_24487
t_0036746,81,m_000,275.3,visa,,US,d_9399
t_0036775,81,m_023,64.2,mastercard,,US,d_13088
t_0036874,81,m_037,140.99,visa,,GB,d_17044
t_0036935,81,m_027,26.76,visa,,DE,
t_0037222,81,m_016,162.82,visa,,DE,d_602
t_0037794,81,m_020,54.5,amex,,US,
t_0037839,81,m_022,7.38,amex,,GB,d_7628
t_0038059,81,m_018,38.8,visa,,CA,d_16402
t_0038583,81,m_017,18.49,visa,,US,d_19690
t_0038815,81,m_037,3.83,amex,,US,d_22449
t_0038843,81,m_000,75.96,visa,,BR,d_19077
t_0038867,81,m_013,204.36,visa,,US,d_3135
t_0038974,81,m_020,125.99,mastercard,,US,d_6882
t_0039332,81,m_038,66.87,mastercard,,US,d_15724
t_0039347,81,m_036,77.74,visa,,US,d_9953
t_0039580,81,m_013,8.79,visa,,CA,d_13544
t_0039599,81,m_030,6.61,amex,,DE,d_19756
t_0039756,81,m_034,11.74,amex,,US,d_1493
t_0039974,81,m_029,4.71,amex,,US,d_10736
t_0040183,81,m_025,127.77,amex,,US,d_8040
t_0040671,81,m_028,81.47,visa,,DE,d_20973
t_0041274,81,m_020,30.7,amex,,US,d_15326
t_0041877,81,m_000,32.89,visa,,BR,d_15664
t_0042101,81,m_011,16.6,visa,,US,d_24592
t_0042528,81,m_030,167.64,amex,,DE,d_19987
t_0042529,81,m_023,68.81,visa,,BR,d_10698
t_0043288,81,m_006,222.99,amex,,US,d_18371
t_0043331,81,m_029,92.52,visa,,BR,d_14156
t_0043368,81,m_012,70.19,mastercard,,US,d_10173
t_0043578,81,m_008,35.43,amex,,US,d_707
t_0043889,81,m_016,6.91,amex,,DE,d_23143
